2020-11-30 23:19:53,498 INFO  Logger.cs: 70 - 
2020-11-30 23:26:45,906 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in PAR6US15G001第六軸-1
2020-11-30 23:26:45,906 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from PAR6US15B001 第一軸-1
2020-11-30 23:26:45,907 INFO  ExportHelperExtension.cs: 1136 - Found 81 in PAR6US15B001 第一軸-1
2020-11-30 23:26:45,908 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in PAR6US15B001 第一軸-1
2020-11-30 23:26:45,908 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from PAR6US15C001 第二軸-1
2020-11-30 23:26:45,908 INFO  ExportHelperExtension.cs: 1136 - Found 88 in PAR6US15C001 第二軸-1
2020-11-30 23:26:45,909 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in PAR6US15C001 第二軸-1
2020-11-30 23:26:46,177 INFO  SwAddin.cs: 339 - Loading config tree
2020-11-30 23:26:46,181 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2020-11-30 23:26:46,185 INFO  SwAddin.cs: 344 - Showing property manager
2020-11-30 23:27:47,840 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-11-30 23:28:13,213 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-11-30 23:28:14,007 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-11-30 23:28:14,883 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-11-30 23:28:15,558 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-11-30 23:28:18,525 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-11-30 23:28:40,015 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-11-30 23:28:44,887 INFO  ExportPropertyManager.cs: 416 - Configuration canceled
2020-11-30 23:28:44,953 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-11-30 23:28:50,684 INFO  SwAddin.cs: 294 - Assembly export called for file BRTIRUS1510A 10KG六軸工業機器人模型.SLDASM
2020-11-30 23:28:52,210 INFO  SwAddin.cs: 313 - Saving assembly
2020-11-30 23:28:52,853 INFO  SwAddin.cs: 316 - Opening property manager
2020-11-30 23:28:52,853 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from BRTIRUS1510A 10KG六軸工業機器人模型.SLDASM
2020-11-30 23:28:52,854 INFO  ExportHelperExtension.cs: 1136 - Found 47 in BRTIRUS1510A 10KG六軸工業機器人模型.SLDASM
2020-11-30 23:28:52,854 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in BRTIRUS1510A 10KG六軸工業機器人模型.SLDASM
2020-11-30 23:28:52,855 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2020-11-30 23:28:52,855 INFO  ExportHelperExtension.cs: 1160 - 7 components to check
2020-11-30 23:28:52,856 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from PAR6US15A001 基座-1
2020-11-30 23:28:52,856 INFO  ExportHelperExtension.cs: 1136 - Found 30 in PAR6US15A001 基座-1
2020-11-30 23:28:52,857 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in PAR6US15A001 基座-1
2020-11-30 23:28:52,857 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from PAR6US15D001 第三軸-1
2020-11-30 23:28:52,858 INFO  ExportHelperExtension.cs: 1136 - Found 107 in PAR6US15D001 第三軸-1
2020-11-30 23:28:52,859 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in PAR6US15D001 第三軸-1
2020-11-30 23:28:52,859 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from PAR6US15F001 第五軸-1
2020-11-30 23:28:52,860 INFO  ExportHelperExtension.cs: 1136 - Found 36 in PAR6US15F001 第五軸-1
2020-11-30 23:28:52,860 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in PAR6US15F001 第五軸-1
2020-11-30 23:28:52,861 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from PAR6US15E001 第四軸-1
2020-11-30 23:28:52,861 INFO  ExportHelperExtension.cs: 1136 - Found 84 in PAR6US15E001 第四軸-1
2020-11-30 23:28:52,862 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in PAR6US15E001 第四軸-1
2020-11-30 23:28:52,863 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from PAR6US15G001第六軸-1
2020-11-30 23:28:52,864 INFO  ExportHelperExtension.cs: 1136 - Found 30 in PAR6US15G001第六軸-1
2020-11-30 23:28:52,864 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in PAR6US15G001第六軸-1
2020-11-30 23:28:52,865 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from PAR6US15B001 第一軸-1
2020-11-30 23:28:52,865 INFO  ExportHelperExtension.cs: 1136 - Found 81 in PAR6US15B001 第一軸-1
2020-11-30 23:28:52,866 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in PAR6US15B001 第一軸-1
2020-11-30 23:28:52,867 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from PAR6US15C001 第二軸-1
2020-11-30 23:28:52,867 INFO  ExportHelperExtension.cs: 1136 - Found 88 in PAR6US15C001 第二軸-1
2020-11-30 23:28:52,868 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in PAR6US15C001 第二軸-1
2020-11-30 23:28:52,868 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from BRTIRUS1510A 10KG六軸工業機器人模型.SLDASM
2020-11-30 23:28:52,869 INFO  ExportHelperExtension.cs: 1136 - Found 47 in BRTIRUS1510A 10KG六軸工業機器人模型.SLDASM
2020-11-30 23:28:52,869 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in BRTIRUS1510A 10KG六軸工業機器人模型.SLDASM
2020-11-30 23:28:52,873 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2020-11-30 23:28:52,874 INFO  ExportHelperExtension.cs: 1160 - 7 components to check
2020-11-30 23:28:52,875 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from PAR6US15A001 基座-1
2020-11-30 23:28:53,012 INFO  ExportHelperExtension.cs: 1136 - Found 30 in PAR6US15A001 基座-1
2020-11-30 23:28:53,013 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in PAR6US15A001 基座-1
2020-11-30 23:28:53,014 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from PAR6US15D001 第三軸-1
2020-11-30 23:28:53,015 INFO  ExportHelperExtension.cs: 1136 - Found 107 in PAR6US15D001 第三軸-1
2020-11-30 23:28:53,016 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in PAR6US15D001 第三軸-1
2020-11-30 23:28:53,017 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from PAR6US15F001 第五軸-1
2020-11-30 23:28:53,017 INFO  ExportHelperExtension.cs: 1136 - Found 36 in PAR6US15F001 第五軸-1
2020-11-30 23:28:53,019 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in PAR6US15F001 第五軸-1
2020-11-30 23:28:53,019 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from PAR6US15E001 第四軸-1
2020-11-30 23:28:53,021 INFO  ExportHelperExtension.cs: 1136 - Found 84 in PAR6US15E001 第四軸-1
2020-11-30 23:28:53,022 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in PAR6US15E001 第四軸-1
2020-11-30 23:28:53,023 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from PAR6US15G001第六軸-1
2020-11-30 23:28:53,023 INFO  ExportHelperExtension.cs: 1136 - Found 30 in PAR6US15G001第六軸-1
2020-11-30 23:28:53,024 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in PAR6US15G001第六軸-1
2020-11-30 23:28:53,025 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from PAR6US15B001 第一軸-1
2020-11-30 23:28:53,026 INFO  ExportHelperExtension.cs: 1136 - Found 81 in PAR6US15B001 第一軸-1
2020-11-30 23:28:53,027 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in PAR6US15B001 第一軸-1
2020-11-30 23:28:53,028 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from PAR6US15C001 第二軸-1
2020-11-30 23:28:53,029 INFO  ExportHelperExtension.cs: 1136 - Found 88 in PAR6US15C001 第二軸-1
2020-11-30 23:28:53,030 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in PAR6US15C001 第二軸-1
2020-11-30 23:28:53,067 INFO  SwAddin.cs: 339 - Loading config tree
2020-11-30 23:28:53,069 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2020-11-30 23:28:53,078 INFO  SwAddin.cs: 344 - Showing property manager
2020-11-30 23:30:05,552 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-11-30 23:30:07,766 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-11-30 23:30:08,718 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-11-30 23:30:09,513 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-11-30 23:30:19,134 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-11-30 23:30:19,575 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-12-01 10:24:05,729 INFO  ExportPropertyManager.cs: 416 - Configuration canceled
2020-12-01 10:24:05,806 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-12-01 11:07:40,796 INFO  SwAddin.cs: 294 - Assembly export called for file BRTIRUS1510A 10KG六軸工業機器人模型.SLDASM
2020-12-01 11:07:42,259 INFO  SwAddin.cs: 313 - Saving assembly
2020-12-01 11:07:44,565 INFO  SwAddin.cs: 316 - Opening property manager
2020-12-01 11:07:44,566 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from BRTIRUS1510A 10KG六軸工業機器人模型.SLDASM
2020-12-01 11:07:44,569 INFO  ExportHelperExtension.cs: 1136 - Found 47 in BRTIRUS1510A 10KG六軸工業機器人模型.SLDASM
2020-12-01 11:07:44,571 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in BRTIRUS1510A 10KG六軸工業機器人模型.SLDASM
2020-12-01 11:07:44,572 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2020-12-01 11:07:44,573 INFO  ExportHelperExtension.cs: 1160 - 7 components to check
2020-12-01 11:07:44,574 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from PAR6US15A001 基座-1
2020-12-01 11:07:44,575 INFO  ExportHelperExtension.cs: 1136 - Found 30 in PAR6US15A001 基座-1
2020-12-01 11:07:44,576 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in PAR6US15A001 基座-1
2020-12-01 11:07:44,576 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from PAR6US15D001 第三軸-1
2020-12-01 11:07:44,577 INFO  ExportHelperExtension.cs: 1136 - Found 107 in PAR6US15D001 第三軸-1
2020-12-01 11:07:44,577 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in PAR6US15D001 第三軸-1
2020-12-01 11:07:44,578 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from PAR6US15F001 第五軸-1
2020-12-01 11:07:44,579 INFO  ExportHelperExtension.cs: 1136 - Found 36 in PAR6US15F001 第五軸-1
2020-12-01 11:07:44,580 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in PAR6US15F001 第五軸-1
2020-12-01 11:07:44,581 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from PAR6US15E001 第四軸-1
2020-12-01 11:07:44,582 INFO  ExportHelperExtension.cs: 1136 - Found 84 in PAR6US15E001 第四軸-1
2020-12-01 11:07:44,584 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in PAR6US15E001 第四軸-1
2020-12-01 11:07:44,585 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from PAR6US15G001第六軸-1
2020-12-01 11:07:44,586 INFO  ExportHelperExtension.cs: 1136 - Found 30 in PAR6US15G001第六軸-1
2020-12-01 11:07:44,587 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in PAR6US15G001第六軸-1
2020-12-01 11:07:44,588 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from PAR6US15B001 第一軸-1
2020-12-01 11:07:44,590 INFO  ExportHelperExtension.cs: 1136 - Found 81 in PAR6US15B001 第一軸-1
2020-12-01 11:07:44,591 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in PAR6US15B001 第一軸-1
2020-12-01 11:07:44,591 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from PAR6US15C001 第二軸-1
2020-12-01 11:07:44,593 INFO  ExportHelperExtension.cs: 1136 - Found 88 in PAR6US15C001 第二軸-1
2020-12-01 11:07:44,594 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in PAR6US15C001 第二軸-1
2020-12-01 11:07:44,595 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from BRTIRUS1510A 10KG六軸工業機器人模型.SLDASM
2020-12-01 11:07:44,596 INFO  ExportHelperExtension.cs: 1136 - Found 47 in BRTIRUS1510A 10KG六軸工業機器人模型.SLDASM
2020-12-01 11:07:44,598 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in BRTIRUS1510A 10KG六軸工業機器人模型.SLDASM
2020-12-01 11:07:44,599 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2020-12-01 11:07:44,600 INFO  ExportHelperExtension.cs: 1160 - 7 components to check
2020-12-01 11:07:44,600 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from PAR6US15A001 基座-1
2020-12-01 11:07:44,601 INFO  ExportHelperExtension.cs: 1136 - Found 30 in PAR6US15A001 基座-1
2020-12-01 11:07:44,602 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in PAR6US15A001 基座-1
2020-12-01 11:07:44,602 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from PAR6US15D001 第三軸-1
2020-12-01 11:07:44,603 INFO  ExportHelperExtension.cs: 1136 - Found 107 in PAR6US15D001 第三軸-1
2020-12-01 11:07:44,604 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in PAR6US15D001 第三軸-1
2020-12-01 11:07:44,605 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from PAR6US15F001 第五軸-1
2020-12-01 11:07:44,605 INFO  ExportHelperExtension.cs: 1136 - Found 36 in PAR6US15F001 第五軸-1
2020-12-01 11:07:44,647 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in PAR6US15F001 第五軸-1
2020-12-01 11:07:44,648 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from PAR6US15E001 第四軸-1
2020-12-01 11:07:44,781 INFO  ExportHelperExtension.cs: 1136 - Found 84 in PAR6US15E001 第四軸-1
2020-12-01 11:07:44,782 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in PAR6US15E001 第四軸-1
2020-12-01 11:07:44,783 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from PAR6US15G001第六軸-1
2020-12-01 11:07:44,784 INFO  ExportHelperExtension.cs: 1136 - Found 30 in PAR6US15G001第六軸-1
2020-12-01 11:07:44,784 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in PAR6US15G001第六軸-1
2020-12-01 11:07:44,784 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from PAR6US15B001 第一軸-1
2020-12-01 11:07:44,785 INFO  ExportHelperExtension.cs: 1136 - Found 81 in PAR6US15B001 第一軸-1
2020-12-01 11:07:44,786 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in PAR6US15B001 第一軸-1
2020-12-01 11:07:44,786 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from PAR6US15C001 第二軸-1
2020-12-01 11:07:44,787 INFO  ExportHelperExtension.cs: 1136 - Found 88 in PAR6US15C001 第二軸-1
2020-12-01 11:07:44,787 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in PAR6US15C001 第二軸-1
2020-12-01 11:07:44,850 INFO  SwAddin.cs: 339 - Loading config tree
2020-12-01 11:07:44,852 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2020-12-01 11:07:44,856 INFO  SwAddin.cs: 344 - Showing property manager
2020-12-01 11:08:57,390 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-12-01 11:14:45,390 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-12-01 11:14:58,722 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-12-01 11:15:08,162 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-12-01 11:15:19,338 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-12-01 11:15:29,864 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-12-01 11:33:43,161 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2020-12-01 11:33:46,560 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from BRTIRUS1510A 10KG六軸工業機器人模型.SLDASM
2020-12-01 11:33:46,567 INFO  ExportHelperExtension.cs: 1136 - Found 50 in BRTIRUS1510A 10KG六軸工業機器人模型.SLDASM
2020-12-01 11:33:46,568 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in BRTIRUS1510A 10KG六軸工業機器人模型.SLDASM
2020-12-01 11:33:46,568 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2020-12-01 11:33:46,569 INFO  ExportHelperExtension.cs: 1160 - 7 components to check
2020-12-01 11:33:46,569 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from PAR6US15A001 基座-1
